WKT,ID,Color,Bateria_Li,Res_NumPla
"MULTILINESTRING Z ((443129.3223 4479373.9927 0,443120.6557 4479370.6594 0,443113.989 4479367.9094 0,443107.8223 4479365.4927 0,443104.1557 4479364.3261 0,443098.6557 4479362.9094 0,443093.239 4479361.9094 0,443090.5723 4479361.6594 0))",2609151,Verde,Línea,9
"MULTILINESTRING Z ((441636.8223 4479260.4927 0,441639.6557 4479260.3261 0))",2609167,Azul,Batería,2
"MULTILINESTRING Z ((441691.7946 4479206.5761 0,441693.239 4479224.4094 0))",2609173,Verde,Batería,7
"MULTILINESTRING Z ((441695.1557 4479225.4927 0,441695.8223 4479231.8261 0))",2609189,Verde,Batería,3
"MULTILINESTRING Z ((441880.489 4479087.4927 0,441877.1557 4479047.3261 0))",2609216,Verde,Línea,8
"MULTILINESTRING Z ((442899.989 4479202.4094 0,442915.1557 4479196.7427 0))",2609279,Verde,Línea,3
"MULTILINESTRING Z ((442963.8223 4479172.9927 0,442941.5723 4479174.4927 0))",2609292,Verde,Línea,5
"MULTILINESTRING Z ((442928.5723 4479177.1594 0,442940.8223 4479176.5761 0))",2609294,Verde,Línea,2
"MULTILINESTRING Z ((443031.0307 4479063.4511 0,443062.4057 4479061.5761 0))",2609305,Azul,Línea,6
"MULTILINESTRING Z ((443185.739 4479175.9094 0,443196.8223 4479158.5761 0))",2609330,Azul,Línea,4
"MULTILINESTRING Z ((441787.0307 4479036.8261 0,441778.0307 4478934.7011 0))",2609432,Verde,Línea,21
"MULTILINESTRING Z ((442840.739 4478881.2427 0,442831.9057 4478881.5761 0))",2609486,Verde,Línea,2
"MULTILINESTRING Z ((441557.4057 4478069.1594 0,441556.739 4478060.8261 0))",2609518,Verde,Batería,3
"MULTILINESTRING Z ((441560.739 4478109.4927 0,441560.239 4478103.2427 0))",2609519,Verde,Batería,2
"MULTILINESTRING Z ((442104.3223 4477985.4927 0,442108.3223 4477983.3261 0))",2609634,Verde,Línea,1
"MULTILINESTRING Z ((442213.0723 4478059.1594 0,442217.4057 4478056.9927 0))",2609641,Verde,Línea,1
"MULTILINESTRING Z ((442223.3223 4478053.9927 0,442227.3223 4478051.9094 0))",2609643,Verde,Línea,1
"MULTILINESTRING Z ((442496.0723 4478097.6594 0,442491.239 4478097.7427 0))",2609674,Verde,Línea,1
"MULTILINESTRING Z ((442487.5723 4478097.8261 0,442483.8223 4478097.8261 0))",2609682,Verde,Línea,1
"MULTILINESTRING Z ((442460.4057 4478098.3261 0,442478.8223 4478097.9927 0))",2609691,Verde,Línea,4
"MULTILINESTRING Z ((441608.3223 4477957.9094 0,441607.239 4477946.4094 0))",2609764,Verde,Batería,4
"MULTILINESTRING Z ((441831.4057 4477797.0761 0,441829.4057 4477767.3261 0,441829.3223 4477763.6594 0,441829.4057 4477761.1594 0,441829.8223 4477759.4094 0,441830.4057 4477758.3261 0))",2609787,Verde,Línea,8
"MULTILINESTRING Z ((441976.6557 4477890.4094 0,441945.5723 4477898.4094 0,441943.4057 4477898.9094 0))",2609887,Verde,Línea,7
"MULTILINESTRING Z ((442229.6279 4478390.8538 0,442238.0168 4478390.1872 0))",2609985,Verde,Batería,3
"MULTILINESTRING Z ((443487.3974 4477545.7283 0,443491.2987 4477566.7654 0,443491.3686 4477570.2057 0))",2609986,Verde,Batería,10
"MULTILINESTRING Z ((443221.9653 4477747.0617 0,443237.488 4477755.5061 0))",2609988,Verde,Línea,3
"MULTILINESTRING Z ((439170.989 4475273.7427 0,439181.489 4475259.1594 0))",2609994,Verde,Línea,4
"MULTILINESTRING Z ((439181.989 4475258.4094 0,439191.3223 4475246.0761 0))",2609995,Verde,Línea,3
"MULTILINESTRING Z ((439180.7114 4475510.6305 0,439190.5599 4475515.7269 0))",2609996,Verde,Línea,2
"MULTILINESTRING Z ((439175.1329 4475507.6002 0,439180.7114 4475510.6305 0))",2609997,Verde,Línea,2
"MULTILINESTRING Z ((439353.3223 4475269.5761 0,439344.739 4475257.1594 0))",2609998,Verde,Línea,3
"MULTILINESTRING Z ((440539.5723 4475803.4094 0,440534.9057 4475819.1594 0))",2610000,Verde,Línea,3
"MULTILINESTRING Z ((440543.6557 4475790.3261 0,440550.489 4475766.9927 0))",2610002,Verde,Línea,5
"MULTILINESTRING Z ((442259.9316 4477633.8539 0,442251.0339 4477625.883 0))",2610036,Azul,Línea,2
"MULTILINESTRING Z ((442390.8223 4477251.6594 0,442397.3223 4477258.3261 0))",2610099,Azul,Línea,2
"MULTILINESTRING Z ((441522.4057 4477203.3261 0,441509.489 4477197.5761 0))",2610126,Verde,Línea,3
"MULTILINESTRING Z ((438696.234 4475736.7055 0,438702.5482 4475728.1113 0))",2610610,Verde,Batería,3
"MULTILINESTRING Z ((442057.0723 4476279.6594 0,442057.989 4476294.7427 0))",2610671,Verde,Línea,3
"MULTILINESTRING Z ((442056.0723 4476295.3261 0,442056.9057 4476305.9094 0))",2610672,Verde,Línea,2
"MULTILINESTRING Z ((440176.989 4478355.4094 0,440202.8223 4478350.2427 0))",2610685,Verde,Línea,5
"MULTILINESTRING Z ((440159.4057 4478358.9464 0,440170.0723 4478356.7983 0))",2610688,Azul,Línea,2
"MULTILINESTRING Z ((440147.9612 4478361.2427 0,440153.0723 4478360.2057 0))",2610689,Azul,Línea,1
"MULTILINESTRING Z ((440775.6279 4477043.4279 0,440797.1834 4477041.8353 0))",2610714,Verde,Línea,4
"MULTILINESTRING Z ((440815.0188 4477040.5102 0,440804.5003 4477041.2839 0))",2610718,Verde,Línea,2
"MULTILINESTRING Z ((440914.9859 4477036.2304 0,440931.7807 4477034.9511 0))",2610737,Verde,Línea,3
"MULTILINESTRING Z ((440932.1711 4477032.1316 0,440963.5785 4477029.9094 0))",2610744,Verde,Línea,6
"MULTILINESTRING Z ((440994.5579 4477027.6872 0,441013.8336 4477026.3374 0))",2610747,Verde,Línea,4
"MULTILINESTRING Z ((441017.9818 4477026.0411 0,441024.3028 4477025.5802 0))",2610754,Verde,Línea,2
"MULTILINESTRING Z ((440726.489 4477265.5761 0,440723.8223 4477226.9094 0))",2610832,Verde,Línea,8
"MULTILINESTRING Z ((440625.5168 4477288.2427 0,440650.0353 4477286.3909 0))",2611105,Verde,Línea,5
"MULTILINESTRING Z ((440660.632 4477285.6131 0,440720.1382 4477281.3168 0))",2611108,Verde,Línea,13
"MULTILINESTRING Z ((439462.4592 4476748.609 0,439499.3481 4476746.3868 0))",2611151,Verde,Línea,7
"MULTILINESTRING Z ((439503.702 4476748.8477 0,439518.1557 4476747.9927 0))",2611155,Verde,Línea,3
"MULTILINESTRING Z ((440789.455 4476660.7489 0,440800.1557 4476659.9927 0))",2611180,Verde,Línea,2
"MULTILINESTRING Z ((442591.6526 4475811.1193 0,442592.7637 4475826.3292 0))",2612184,Verde,Línea,2
"MULTILINESTRING Z ((442594.6567 4475810.3209 0,442593.6855 4475795.4073 0))",2612185,Verde,Línea,3
"MULTILINESTRING Z ((441606.267 4477751.4655 0,441606.9693 4477744.7861 0,441607.7887 4477733.8341 0))",2612511,Verde,Línea,3
"MULTILINESTRING Z ((442752.3192 4477593.1193 0,442759.8913 4477595.2373 0))",2612514,Verde,Batería,3
"MULTILINESTRING Z ((443199.4194 4477734.8038 0,443216.1876 4477743.9341 0))",2612522,Verde,Línea,4
"MULTILINESTRING Z ((443040.3522 4476908.0274 0,443051.4139 4476893.6076 0))",2612546,Verde,Línea,4
"MULTILINESTRING Z ((440930.1217 4478058.9958 0,440933.1094 4478096.7736 0))",2612774,Verde,Línea,8
"MULTILINESTRING Z ((440934.9365 4478119.8847 0,440934.1958 4478110.6501 0))",2612775,Verde,Línea,2
"MULTILINESTRING Z ((440933.7952 4478105.4814 0,440933.466 4478101.3662 0))",2612777,Verde,Línea,1
"MULTILINESTRING Z ((440114.8707 4479673.2674 0,440128.5662 4479684.0329 0))",2612778,Verde,Línea,3
"MULTILINESTRING Z ((440133.1258 4479687.6213 0,440156.5826 4479706.074 0))",2612785,Verde,Línea,6
"MULTILINESTRING Z ((443207.3223 4477370.1594 0,443210.4057 4477365.6594 0))",2613007,Verde,Batería,2
"MULTILINESTRING Z ((442291.4057 4476115.3261 0,442302.6557 4476114.4927 0))",2613207,Verde,Batería,4
"MULTILINESTRING Z ((442907.739 4476507.0761 0,442914.1557 4476514.0761 0))",2613223,Verde,Línea,2
"MULTILINESTRING Z ((443130.3223 4478131.6594 0,443135.6557 4478133.7427 0,443140.989 4478135.2427 0,443145.3223 4478136.5761 0))",2613243,Verde,Línea,3
"MULTILINESTRING Z ((443152.3223 4478138.5761 0,443164.3223 4478141.4927 0))",2613245,Verde,Línea,2
"MULTILINESTRING Z ((439783.0723 4478796.1594 0,439806.739 4478800.9094 0))",2613247,Verde,Línea,5
"MULTILINESTRING Z ((443240.989 4475076.7427 0,443232.739 4475077.2427 0))",2613385,Verde,Batería,3
"MULTILINESTRING Z ((440703.264 4476386.9001 0,440706.979 4476375.0797 0))",2613390,Verde,Línea,2
"MULTILINESTRING Z ((441084.7038 4476156.9297 0,441067.923 4476156.5325 0))",2613394,Verde,Línea,3
"MULTILINESTRING Z ((441085.101 4476156.9297 0,441106.9459 4476157.5255 0))",2613395,Verde,Línea,4
"MULTILINESTRING Z ((440748.239 4475628.9094 0,440753.8223 4475614.1594 0))",2613399,Verde,Línea,3
"MULTILINESTRING Z ((441356.1557 4475776.4927 0,441363.9057 4475776.5761 0))",2613409,Verde,Línea,2
"MULTILINESTRING Z ((442073.1043 4474847.1871 0,442089.2231 4474846.1004 0))",2613416,Verde,Línea,3
"MULTILINESTRING Z ((442090.0381 4474846.0099 0,442100.8142 4474845.1043 0))",2613417,Verde,Línea,2
"MULTILINESTRING Z ((442560.9057 4474765.5761 0,442552.1557 4474766.2427 0))",2613424,Verde,Línea,2
"MULTILINESTRING Z ((442477.4392 4473213.8939 0,442503.9404 4473210.6511 0))",2613429,Verde,Línea,5
"MULTILINESTRING Z ((442254.5092 4472895.4873 0,442247.2126 4472881.5407 0))",2613430,Verde,Línea,3
"MULTILINESTRING Z ((441130.0723 4475518.7427 0,441143.489 4475518.0761 0))",2613438,Verde,Línea,3
"MULTILINESTRING Z ((441987.0992 4479832.6448 0,442006.8492 4479837.8115 0))",2613581,Azul,Línea,4
"MULTILINESTRING Z ((440716.4108 4474505.6677 0,440706.028 4474508.4571 0))",2613635,Verde,Línea,2
"MULTILINESTRING Z ((440653.7568 4474444.1974 0,440658.472 4474425.5177 0))",2613637,Verde,Línea,2
"MULTILINESTRING Z ((440896.3223 4474278.3261 0,440889.989 4474260.9927 0))",2613646,Verde,Línea,3
"MULTILINESTRING Z ((441182.1834 4473459.0761 0,441195.239 4473451.7983 0))",2613676,Verde,Línea,3
"MULTILINESTRING Z ((442154.7807 4474734.5995 0,442277.5307 4474761.8495 0))",2613693,Azul,Línea,24
"MULTILINESTRING Z ((441423.31 4474521.3547 0,441423.2174 4474511.5326 0))",2613695,Azul,Línea,1
"MULTILINESTRING Z ((441419.3256 4474465.0167 0,441419.5109 4474410.4392 0))",2613703,Verde,Batería,18
"MULTILINESTRING Z ((441419.989 4474358.9329 0,441420.239 4474342.9329 0))",2613706,Verde,Batería,7
"MULTILINESTRING Z ((442367.151 4474547.4487 0,442390.7229 4474459.1831 0))",2613708,Azul,Línea,18
"MULTILINESTRING Z ((441420.3742 4474091.4382 0,441419.9154 4474110.2499 0))",2613719,Verde,Línea,4
"MULTILINESTRING Z ((441501.012 4474148.5614 0,441522.4619 4474148.7908 0))",2613727,Verde,Batería,9
"MULTILINESTRING Z ((441538.3561 4474257.8102 0,441539.8024 4474278.127 0))",2613729,Verde,Línea,3
"MULTILINESTRING Z ((441427.5242 4474035.6915 0,441427.5242 4474046.2443 0))",2613738,Verde,Línea,2
"MULTILINESTRING Z ((441429.739 4473937.8261 0,441428.489 4473984.5761 0))",2613740,Verde,Línea,8
"MULTILINESTRING Z ((441425.7946 4473886.7983 0,441425.8501 4473901.8538 0))",2613741,Verde,Línea,3
"MULTILINESTRING Z ((441430.9057 4473885.7427 0,441430.9057 4473898.9094 0))",2613743,Verde,Línea,3
"MULTILINESTRING Z ((441496.4179 4473878.7698 0,441526.0845 4473879.4365 0))",2613748,Verde,Línea,6
"MULTILINESTRING Z ((441418.4904 4473871.4557 0,441402.3962 4473871.2023 0))",2613749,Verde,Batería,6
"MULTILINESTRING Z ((441426.1095 4473867.1895 0,441426.4536 4473847.3455 0))",2613750,Verde,Línea,4
"MULTILINESTRING Z ((441532.7853 4473935.8979 0,441518.2178 4473936.0126 0))",2613766,Verde,Línea,2
"MULTILINESTRING Z ((441545.2882 4473819.4721 0,441544.8294 4473838.0544 0))",2613769,Verde,Línea,3
"MULTILINESTRING Z ((442511.6413 4474007.0152 0,442515.3119 4473991.8741 0))",2613770,Azul,Línea,3
"MULTILINESTRING Z ((441547.2382 4473728.2815 0,441547.3529 4473714.2875 0))",2613771,Azul,Línea,3
"MULTILINESTRING Z ((441547.5823 4473713.5992 0,441551.7691 4473511.3166 0))",2613772,Azul,Línea,40
"MULTILINESTRING Z ((441517.9954 4473381.3662 0,441478.2206 4473324.7149 0))",2613784,Verde,Línea,15
"MULTILINESTRING Z ((441519.0589 4473376.0601 0,441496.2708 4473342.7191 0))",2613786,Verde,Línea,8
"MULTILINESTRING Z ((441544.9823 4473413.6834 0,441522.4236 4473380.6483 0))",2613790,Verde,Línea,8
"MULTILINESTRING Z ((441453.9829 4473290.0311 0,441458.0358 4473295.6899 0))",2613796,Verde,Línea,1
"MULTILINESTRING Z ((441469.5063 4473312.131 0,441459.4887 4473298.0605 0))",2613797,Verde,Línea,3
"MULTILINESTRING Z ((441575.513 4473398.1026 0,441577.7498 4473287.4694 0))",2613803,Verde,Línea,22
"MULTILINESTRING Z ((441578.266 4473261.8328 0,441577.7498 4473282.3077 0))",2613804,Verde,Línea,4
"MULTILINESTRING Z ((441586.6557 4473255.1829 0,441612.3223 4473251.9329 0))",2613817,Verde,Batería,8
"MULTILINESTRING Z ((441577.291 4473244.5696 0,441577.0615 4473237.1138 0))",2613818,Verde,Línea,1
"MULTILINESTRING Z ((441576.7174 4473218.761 0,441576.8321 4473225.4139 0))",2613820,Verde,Línea,1
"MULTILINESTRING Z ((442162.7348 4473346.8608 0,442348.4658 4473306.6666 0))",2613830,Verde,Línea,38
"MULTILINESTRING Z ((442260.8223 4473321.1594 0,442167.8223 4473340.7427 0))",2613832,Verde,Línea,19
"MULTILINESTRING Z ((442269.1557 4473319.5761 0,442335.489 4473305.4927 0))",2613834,Verde,Línea,14
"MULTILINESTRING Z ((442354.4187 4473292.6311 0,442351.0923 4473286.6665 0))",2613837,Verde,Línea,1
"MULTILINESTRING Z ((442367.151 4473299.7429 0,442418.8831 4473289.3047 0))",2613842,Verde,Línea,11
"MULTILINESTRING Z ((442593.7537 4473587.4611 0,442552.7451 4473513.6179 0))",2613843,Verde,Línea,16
"MULTILINESTRING Z ((442550.7807 4473508.9745 0,442508.1557 4473429.5995 0))",2613845,Verde,Línea,18
"MULTILINESTRING Z ((442498.7135 4473412.4819 0,442443.435 4473310.6531 0))",2613846,Verde,Línea,23
"MULTILINESTRING Z ((441882.1339 4473244.3647 0,441888.528 4473214.7501 0))",2613848,Verde,Batería,12
"MULTILINESTRING Z ((441969.1239 4473270.8371 0,441889.5185 4473253.5167 0))",2613849,Verde,Línea,16
"MULTILINESTRING Z ((441979.7915 4473223.2345 0,441901.1038 4473206.7169 0))",2613851,Verde,Línea,16
"MULTILINESTRING Z ((442127.073 4473179.5318 0,442128.5642 4473173.223 0))",2613853,Verde,Línea,1
"MULTILINESTRING Z ((442120.076 4473212.5669 0,442123.2877 4473195.8199 0))",2613854,Verde,Línea,3
"MULTILINESTRING Z ((442029.5736 4473209.011 0,442098.7408 4473223.5786 0))",2613855,Verde,Línea,14
"MULTILINESTRING Z ((442074.4233 4473223.4639 0,442097.135 4473228.2815 0))",2613856,Verde,Línea,4
"MULTILINESTRING Z ((442116.176 4473231.3785 0,442114.9143 4473237.2285 0))",2613857,Verde,Línea,1
"MULTILINESTRING Z ((442111.489 4473251.3495 0,442102.3223 4473295.5995 0))",2613858,Verde,Línea,10
"MULTILINESTRING Z ((442367.4951 4473225.108 0,442373.3833 4473230.8433 0,442381.1068 4473236.3491 0,442384.2421 4473238.7962 0,442392.9597 4473248.2785 0))",2613859,Verde,Batería,12
"MULTILINESTRING Z ((442374.0716 4473225.6433 0,442383.9362 4473231.2256 0))",2613861,Verde,Batería,5
"MULTILINESTRING Z ((442394.2597 4473240.4785 0,442386.6891 4473233.8256 0))",2613862,Verde,Batería,4
"MULTILINESTRING Z ((444944.239 4475804.465 0,444945.9612 4475792.6872 0))",2613868,Verde,Línea,2
"MULTILINESTRING Z ((440152.8223 4481181.1594 0,440164.0723 4481184.1594 0))",2613887,Verde,Línea,3
"MULTILINESTRING Z ((440023.9242 4476952.7983 0,440081.5168 4476980.2427 0))",2614005,Verde,Línea,13
"MULTILINESTRING Z ((440631.4057 4476669.6316 0,440669.2946 4476667.0205 0))",2614011,Verde,Línea,8
"MULTILINESTRING Z ((439381.5723 4475671.1594 0,439375.5723 4475660.2427 0))",2614019,Verde,Línea,2
"MULTILINESTRING Z ((440124.0723 4476278.7427 0,440133.989 4476277.9927 0))",2614025,Azul,Línea,2
"MULTILINESTRING Z ((443017.9345 4474363.6172 0,443007.2892 4474364.5779 0))",2614028,Verde,Línea,2
"MULTILINESTRING Z ((438962.9657 4473894.0539 0,438962.8598 4473888.6548 0))",2614037,Verde,Línea,1
"MULTILINESTRING Z ((439067.6661 4473928.5659 0,439086.4042 4473928.0366 0))",2614038,Azul,Línea,3
"MULTILINESTRING Z ((439099.849 4473927.6131 0,439093.7089 4473927.8249 0))",2614039,Azul,Línea,1
"MULTILINESTRING Z ((438830.9676 4473813.8717 0,438860.5054 4473818.1576 0))",2614040,Verde,Línea,6
"MULTILINESTRING Z ((438830.5983 4473809.5998 0,438849.8842 4473811.9454 0))",2614041,Verde,Línea,3
"MULTILINESTRING Z ((439005.9468 4473661.8922 0,438971.1173 4473662.9508 0))",2614043,Verde,Batería,13
"MULTILINESTRING Z ((438840.6917 4473488.2737 0,438823.0123 4473487.5327 0))",2614044,Verde,Línea,3
"MULTILINESTRING Z ((438840.7976 4473483.4039 0,438823.224 4473482.8746 0))",2614045,Verde,Línea,3
"MULTILINESTRING Z ((438805.6504 4473457.1494 0,438807.8736 4473423.1668 0,438809.3557 4473389.7135 0,438809.3557 4473378.7035 0,438809.144 4473373.5162 0))",2614047,Verde,Línea,19
"MULTILINESTRING Z ((438909.5039 4473439.0465 0,438868.3225 4473437.882 0))",2614051,Verde,Batería,16
"MULTILINESTRING Z ((438850.7489 4473475.4641 0,438851.1723 4473440.1052 0))",2614052,Verde,Batería,13
"MULTILINESTRING Z ((438822.489 4473342.1829 0,438920.5723 4473329.5995 0))",2614053,Verde,Línea,19
"MULTILINESTRING Z ((438954.8141 4473359.1185 0,438947.9329 4473340.3804 0,438946.0273 4473332.4406 0,438946.0273 4473326.9356 0,438949.415 4473301.4221 0))",2614056,Verde,Línea,11
"MULTILINESTRING Z ((439112.7197 4473414.7601 0,439101.513 4473458.1533 0))",2614065,Verde,Línea,9
"MULTILINESTRING Z ((439187.648 4473358.7919 0,439182.3705 4473363.483 0,439177.2884 4473370.3243 0,439169.4698 4473385.9615 0,439120.7989 4473490.7309 0))",2614068,Verde,Línea,30
"MULTILINESTRING Z ((438761.6598 4473169.9204 0,438786.6138 4473242.7565 0))",2614069,Azul,Línea,9
"MULTILINESTRING Z ((438747.6281 4473128.9763 0,438757.2114 4473157.9763 0))",2614070,Azul,Línea,5
"MULTILINESTRING Z ((438904.8011 4473227.6745 0,438919.6146 4473270.6147 0))",2614071,Verde,Línea,10
"MULTILINESTRING Z ((438927.5205 4473276.7034 0,438913.8356 4473237.0471 0))",2614072,Verde,Batería,15
"MULTILINESTRING Z ((438910.2395 4473225.7595 0,438912.7368 4473233.1513 0))",2614073,Verde,Batería,2
"MULTILINESTRING Z ((438899.5513 4473210.7121 0,438895.9553 4473199.924 0))",2614075,Verde,Línea,2
"MULTILINESTRING Z ((438971.622 4473138.6414 0,438970.8729 4473144.485 0))",2614076,Verde,Línea,1
"MULTILINESTRING Z ((438893.5569 4473144.4645 0,438951.1769 4473151.657 0))",2614078,Verde,Línea,11
"MULTILINESTRING Z ((438951.6939 4473145.0843 0,438927.2708 4473141.9378 0))",2614079,Verde,Línea,5
"MULTILINESTRING Z ((438972.1551 4473134.3581 0,438979.315 4473084.7161 0))",2614082,Verde,Línea,10
"MULTILINESTRING Z ((439060.4743 4473321.2905 0,439098.6823 4473318.2938 0))",2614086,Verde,Línea,8
"MULTILINESTRING Z ((439115.7635 4473316.6456 0,439104.8255 4473317.5446 0))",2614087,Verde,Línea,2
"MULTILINESTRING Z ((439072.6109 4473267.2 0,439081.0017 4473236.6336 0))",2614089,Verde,Línea,6
"MULTILINESTRING Z ((439145.1312 4473293.1215 0,439150.3754 4473272.1445 0))",2614090,Verde,Línea,4
"MULTILINESTRING Z ((439135.8414 4473282.1835 0,439142.2843 4473257.161 0))",2614091,Azul,Línea,4
"MULTILINESTRING Z ((439156.9057 4473246.4927 0,439160.6557 4473231.6594 0))",2614093,Verde,Línea,3
"MULTILINESTRING Z ((439162.0625 4473225.0963 0,439163.5609 4473219.4026 0))",2614095,Verde,Línea,1
"MULTILINESTRING Z ((439167.7563 4473205.3181 0,439166.2579 4473211.9108 0))",2614096,Verde,Línea,1
"MULTILINESTRING Z ((439274.5888 4473233.0376 0,439270.3934 4473224.9465 0,439268.1459 4473221.3504 0,439266.198 4473219.5524 0,439264.1003 4473217.9042 0,439246.7194 4473214.0085 0))",2614098,Verde,Línea,7
"MULTILINESTRING Z ((439262.8501 4473213.3495 0,439273.2946 4473215.8495 0))",2614100,Verde,Línea,2
"MULTILINESTRING Z ((439289.6279 4473259.9051 0,439277.3501 4473238.2384 0))",2614101,Verde,Línea,5
"MULTILINESTRING Z ((439178.3946 4473164.5629 0,439182.2903 4473149.2797 0))",2614103,Verde,Línea,3
"MULTILINESTRING Z ((439192.6289 4473110.1727 0,439183.6388 4473144.7846 0))",2614104,Verde,Línea,8
"MULTILINESTRING Z ((439168.8051 4473156.7715 0,439183.9385 4473098.6354 0))",2614105,Azul,Línea,12
"MULTILINESTRING Z ((439318.7901 4473282.633 0,439349.806 4473264.8026 0))",2614108,Verde,Batería,13
"MULTILINESTRING Z ((439353.7017 4473262.7049 0,439361.1935 4473258.3597 0))",2614109,Verde,Batería,4
"MULTILINESTRING Z ((439412.5307 4473199.3495 0,439397.7807 4473174.8495 0))",2614112,Verde,Línea,5
"MULTILINESTRING Z ((439384.5678 4473156.6216 0,439394.6067 4473168.9081 0))",2614113,Verde,Línea,3
"MULTILINESTRING Z ((439369.8839 4473197.227 0,439374.6787 4473193.7807 0))",2614119,Verde,Línea,1
"MULTILINESTRING Z ((439288.0739 4473217.7544 0,439342.1644 4473167.1101 0))",2614120,Verde,Línea,15
"MULTILINESTRING Z ((439356.6984 4473153.7748 0,439347.4087 4473162.3154 0))",2614121,Verde,Línea,4
"MULTILINESTRING Z ((439533.0545 4473107.9252 0,439548.038 4473118.8632 0))",2614123,Verde,Batería,9
"MULTILINESTRING Z ((439524.1557 4473101.8495 0,439491.8223 4473077.9329 0))",2614124,Verde,Batería,15
"MULTILINESTRING Z ((439528.4096 4473116.6156 0,439521.667 4473112.2704 0))",2614126,Azul,Línea,1
"MULTILINESTRING Z ((438730.9778 4473058.914 0,438736.2281 4473084.2281 0,438741.2909 4473105.2294 0))",2614127,Azul,Línea,10
"MULTILINESTRING Z ((438734.7807 4473001.0761 0,438749.9057 4473002.0761 0))",2614129,Verde,Línea,3
"MULTILINESTRING Z ((438740.3504 4472997.0762 0,438794.6902 4472999.9793 0))",2614132,Verde,Línea,10
"MULTILINESTRING Z ((438725.3323 4472930.4447 0,438723.8703 4472949.5834 0,438723.2058 4472960.2161 0,438722.6741 4472973.7727 0,438722.2754 4472990.9178 0,438722.1425 4473003.2783 0))",2614134,Verde,Línea,16
